ccode,country,year,month,time,ins,reb,dpc,erv,ic,notes,coder,insnotes,dpcnotes,rebnotes,ervnotes,icnotes
800,Thailand,2011,5,2011m5,0,1,0,0,1,,ICEWS PACOM,,,,,
800,Thailand,2011,6,2011m6,0,1,0,0,1,,ICEWS PACOM,,,,,
800,Thailand,2011,7,2011m7,0,1,0,0,1,,ICEWS PACOM,,,,,
800,Thailand,2011,8,2011m8,0,1,0,0,0,,ICEWS PACOM,,,,,
800,Thailand,2011,9,2011m9,0,1,0,0,0,,ICEWS PACOM,,,,,
800,Thailand,2011,10,2011m10,0,1,0,0,0,,ICEWS PACOM,,,,,
800,Thailand,2011,11,2011m11,0,1,0,0,0,,ICEWS PACOM,,,,,
800,Thailand,2011,12,2011m12,0,1,0,0,0,REB - In December the government extended a state of emergency in Pattan until 3/19/12. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
800,Thailand,2012,1,2012m1,0,1,0,0,0,,ICEWS PACOM,,,,,
800,Thailand,2012,2,2012m2,0,1,0,0,0,REB - IED attack wounds three soldies in Narathiwat. (Jane's terrorism and counterinsurgency center),Leonard & Skantz,,,,,
800,Thailand,2012,3,2012m3,0,1,0,0,0,REB - Southern separatists kill security guard in Pattani. (Jane's terrorism and counterinsurgency center),Leonard & Skantz,,,,,
800,Thailand,2012,4,2012m4,0,1,0,0,0,"REB - Militants kill former chief in Pahichit, suspedtec southern separatists kill a village chief in Narathiwat. (Jane's terrorism and counterinsurgency center)",Leonard & Skantz,,,,,
800,Thailand,2012,5,2012m5,0,1,1,0,0,DPC - (Crisis Watch) yellow shirt protests following intro of reconciliation bill; red shirt protests for law reform; several attacks in Pattani; REB - (Jane's) IED attacks in Pattani; IED attacks in Narathiwat; separatist attacks in Yala; **No,Reichert,,,,,
800,Thailand,2012,6,2012m6,0,1,1,0,0,"REB - (Crisis Watch) violence continues in Southern provinces, gov't extends emergency law; DPC - (BBC)Yellow Shirts protest to bark parliamentary debate on reconciliation bill http://www.bbc.co.uk/news/world-asia-18294543; Jane's - IED attacks",Reichert,,,,,
800,Thailand,2012,7,2012m7,0,1,1,0,0,"CW - Red shirt demonstrators in Chiang Mai 20 July stoned opposition leader Abhisit Vejjajiva?s car; attacks throughout the month in Yala, Bannang Satar district, Narathiwat, Pattani, Mayo district; Jane's - Pattani Malay Liberation Movement (P",Reichert,,,,,
800,Thailand,2012,8,2012m8,0,1,1,0,0,"DPC: no reports on protests, mass demonstration, police violence, red-yellow shirt clashes, etc. (crisis watch, jane's, bbc news, google news, timelinesdb.com).  REB: Militant violence across south continued. Attacks during Aug injured 22, kill",Cohen,,,,,
800,Thailand,2012,9,2012m9,0,1,1,0,0,"DPC:  Yellow-shirt and red-shirt supporters clashed in Bangkok 25 Sept after police summoned for questioning a teacher who publicly accused key red-shirt supporter Darunee Kritbunyalai of l?se-majest?. (crisis watch, jane's). But this doesn't s",Cohen,,,,,
800,Thailand,2012,10,2012m10,0,1,1,0,0,"REB: Violence in south intensified. In Pattani, several attacks purportedly in retaliation for late Sept killing of Muslim couple included shootings on 6, 8, 9 Oct; 15 dead, 4 injured. 16 injured in grenade attack 27 Oct; 5 police injured by bo",Cohen,,,,,
800,Thailand,2012,11,2012m11,0,1,1,0,0,"DPC: Pitak Siam (Protect Siam) Group, led by retired Gen Boonlert Kaewprasit, held second anti-govt rally 24 Nov. Govt deployed 20,000 security forces, imposed Internal Security Act (ISA) in 3 Bangkok districts; 82 injured in clashes between pr",Cohen,,,,,
800,Thailand,2012,12,2012m12,0,1,1,0,0,,"Auto-coded by SAE, Inc.",,,,,
800,Thailand,2013,1,2013m1,0,1,1,0,0,"The protesters demanded the government grant the amnesty through charter amendments as proposed by the Nitirat group of Thammasat University lecturers (crisis watch). On the one hand, there were no widespread demonstrations in January, but on",Cohen,,,,,
800,Thailand,2013,2,2013m2,0,1,1,0,0,"REB: Govt 28 Feb announced agreement with representatives of Southern Muslim rebel group Barisan Revolusi Nasional (BRN), brokered by Malaysia, to start a dialogue process. Several deadly militant attacks on civilians in south early-month: 5 so",Cohen,,,,,
800,Thailand,2013,3,2013m3,0,1,1,0,0,"INS: no reports of insurgent activity in Thailand (crisis watch, jane's, bbc, guardian)                     DPC: National Anti-Corruption Commission revealed it is investigating alleged financial misconduct by PM Yingluck. Group of 42 red-shirt",Cohen,,,,,
800,Thailand,2013,4,2013m4,0,1,1,0,0,,"Auto-coded by SAE, Inc.",,,,,
800,Thailand,2013,5,2013m5,0,1,1,0,0,"DPC: National political tensions rising as opponents of PM Yingluck denounced her 29 April speech at 7th Ministerial Conference of the Community of Democracies in Ulan Bator, Mongolia, which criticised democratic backsliding in wake of 2006 cou",Cohen,,,,,
800,Thailand,2013,6,2013m6,0,1,1,0,0,"DPC: Anti-govt demonstrations gaining momentum in Bangkok and other urban areas, opposed to constitutional reform and ?parliamentary dictatorship?. Govt braced for farmer protests after announcing reduction in rice subsidy scheme (crisis watch)",LC Team,,,,,
800,Thailand,2013,7,2013m7,0,1,1,0,0,,LC Team,,,"CrisisWatch: Bombings and military operations continued in southernmost provinces, amid accusations of agreement violations. Bomb attack in Raman District, Yala, wounded 8 soldiers 11 July. IED attack on armoured vehicle in Cho Airong District, Narathiwat, wounded 2 rangers 17 July.",,
800,Thailand,2013,8,2013m8,0,1,1,0,0,,LC Team,"A video surfaced broadcasting a supposed al-Qaeda death threat against former PM Thaksin, but was later discredited as a ploy by Thanksin political opponents (CrisisWatch).","There have been protests against a proposed bill that would grant amnesty to those involved in 2006 political violence. They have involved a couple thousand people, but there have not reports of violence and the Thai state seems to have it under wraps - in fact, the protests haven't received very heavy reportage at all (BBC, ""Tight security for Thai amnesty bill debate""; OpenSource, ""Thailand: 'People's Army' to go ahead with rally""). I would suggest this does not meet the threshold for a DPC.","The separatist group Barisan Revolsui Nasional (BRN) released a video announcing its non-participation in peace talks (CrisisWatch). There also occurred continued arsons and bombings across the Pattani, Songkhla and Yala provinces in the south (CrisisWatch). Thai military forces raided a camp belonging to separatist militants in the south (Jane's, ""Army forces raid militant camp in Thailand?s Narathiwat""). In general, separatist militarism in the south continues (Opensource, ""Commentary Says Insurgency in Thailand's Deep South Poses New Worries"").", , 
800,Thailand,2013,9,2013m9,0,1,1,0,0,"DPC: Jane's:"" on 16 September, riot police fired tear gas at over 500 protesters armed with slingshots, blocking Highway 41 in Nakhon Si Thammarat province. Protesters seized two guns from police officers and burnt 10 cars during the fighting. According to an IHS source, rubber farmers are now planning demonstrations in Bangkok and protests in front of government house and parliament in the coming weeks."" REB: CrisisWatch:""Senior officials continue to voice support for talks with rebel Barisan Revolusi Nasional (BRN) despite stalling of dialogue process following failed Ramadan Peace Initiative; said 4th round of talks will take place mid-Oct. BRN submitted formal demands to Thai authorities early Sept via dialogue facilitator Malaysia. 2 separate factions of Patani United Liberation Organisation (PULO) and Barisan Islam Pembebasan Patani (Islamic Liberation Front of Pattani, BIPP) reportedly conveyed to BRN desire to join process. Cabinet 18 Sept approved extension of emergency decree in 3 southernmost provinces for 3 months; 33rd extension since decree invoked in 2005; Insurgent attacks included 11 Sept ambush in Thung Yang Daeng District, Pattani Province, killing 5 police; bomb planted by school in Yala?s Muang District 10 Sept killed 2 soldiers; gunmen killed 3 rangers in 12 Sept attack in Yarang District, Pattani. Attacks reflect insurgency?s shift to focus on security forces in recent months. Opposition lawmakers repeatedly disrupted proceedings in parliament in vain effort to derail consideration of Pheu Thai Party (PTP)-sponsored draft charter amendment bill to restore all-elected senate. PM Yingluck launched political reform forum 25 Aug, aimed at promoting prospects for reconciliation; Democrat Party members and People?s Alliance for Democracy (PAD) boycotted meeting.""",LC Team, ,Anti-gov protestors of Southern Thailand,Muslim Malay rebellion in the deep south, ,
800,Thailand,2013,10,2013m10,0,1,1,0,0,"INS: no reports of events. All attacks in jane's are releted to separatism in south.                       DPC: Cabinet 9 Oct approved imposition of Internal Security Act (ISA) for 3 Bangkok districts in response to protest by People?s Democratic Force To Overthrow Thaksin. Larger protests anticipated following 18 Oct revision by governing Pheu Thai Party of draft bill to provide amnesty for offences related to political unrest since 2006, in apparent bid to allow exiled former PM Thaksin Shinawatra to return without serving 2-year sentence for abuse of power. Revised bill angered Thaksin opponents plus some pro-Thaksin Red Shirts, as it would absolve former PM Abhisit Vejjajiva and deputy of causing deaths by ordering 2010 crackdown on anti-govt protesters (crisis watch). UNIDENTIFIED assailants threw several incendiary devices at members of the People?s Army Against Thaksin Regime protest movement at the Urupong Expressway in the Thai capital Bangkok early on 11 October (jane's).  A red-shirt group says it will mobilize 10,000 people to oppose the government's blanket amnesty bill. More than 200 red-shirt activists led by the Red Sunday Group gathered in central Bangkok on 27 October to express their dissatisfaction with the bill, which seeks to grant amnesty to all involved in political unrest since the 19 September 2006 coup, including protest leaders, soldiers, and authorities (opensource, Oct 28). Additional reports of low and middle scale protest in opensource.                            REB: Violence in southernmost provinces included 4 soldiers killed in IED attack targeting teacher-escort patrol in Krong Pinang District, Yala 3 Oct. 2 rangers killed in IED attack in Rangae District, Narathiwat, 11 Oct. Insurgents 9 Oct detonated 27 small IEDs at banks and shops in Narathiwat, Pattani, Yala and Songkhla provinces, 3 injured; army ranger killed, 4 wounded in IED attack in Cho Airong District, Narathiwat Province same day; teacher executed in Saiburi District, Pattani. 3 killed in gun battle between security forces and suspected militants in Thung Yang Daeng District, Pattani, 15 Oct (crisis watch). ",LC Team, ,Anti-regime protest,separatist militarism in the south, ,
800,Thailand,2013,11,2013m11,0,1,1,0,0,"INS: no reports of events (crisis watch).                         DPC: Bangkok saw largest protests since 2010 with anti-govt protesters occupying ministries and govt buildings late month in bid to oust elected Pheu Thai Party (PTP)-led govt of PM Yingluck Shinawatra. Lower House 1 Nov passed a blanket amnesty bill that would allow exiled former PM Thaksin Shinawatra to return and absolve opposition Democrat Party leaders for role in 2010 crackdown-related deaths. Bill sparked wave of protests, led by Democrat MP Suthep Thaugsuban, swelling into movement to eradicate ?Thaksin regime?. Senate 11 Nov rejected amnesty bill. Suthep and 8 other Democrat MPs announced resignation in order to lead protests. Constitutional Court 20 Nov ruled Sept amendment to establish all-elected Senate unconstitutional, dismissed petition to dissolve PTP. Anti-govt rallies reignited 23 Nov. Under banner of Civil Movement for Democracy (CMD), protesters 25 Nov occupied foreign and finance ministries. Cabinet 25 Nov invoked Internal Security Act in Bangkok and neighbouring provinces, court issued arrest warrant for Suthep. CDM protesters 26-27 Nov surrounded other ministries and govt buildings, 29 Nov stormed army HQ, 1 Dec attempted to breach security barriers at Govt House; police responded with tear gas. At least 2 killed, dozens injured in protest-related violence 30 Nov. Thousands of Red Shirts gathered in Bangkok stadium in support of govt. PM Yingluck 28 Nov survived vote of no confidence 297-134, said no early election (crisis watch).                          REB: National Security Council chief Lt Gen Paradorn Pattanatabutr 27 Nov said next round of dialogue between govt and Barisan Revolusi Nasional (BRN) early Dec, postponed due to political turmoil. Deep South Watch reported 32 deaths, 72 wounded in 118 incidents in Oct in main conflict areas, mostly due to bombings. Gunmen shot dead village headman in Narathiwat?s Muang District 7 Nov. Motorcycle bomb exploded in Rangae 7 Nov, killing 2 soldiers, wounding 6 others. Bomb injured 4 police, 8 civilians in Waeng District, Narathiwat, 13 Nov. IED attack wounded 3 rangers in Mae Kaen District, Pattani 14 Nov. Gunmen killed off-duty ranger in Muang District, Pattani, 19 Nov (crisis watch).",LC Team, ,Anti-regime protest,separatist militarism in the south, ,
800,Thailand,2013,12,2013m12,0,1,1,0,0,,LC Team,No reports of events consistent with an insurgency in Thailand,Significant mass opposition protests versus Yingluck government (CrisisWatch),There is continued violence from separatist militants in the south (Jane's),,
800,Thailand,2014,1,2014m1,0,1,1,0,0,"INS: no reports of events (crisis watch, jane's).                              DPC: Political turmoil intensified as People?s Democratic Reform Committee (PDRC) 13 Jan began series of protests aiming to ?shut down Bangkok?, stepping up efforts to overthrow PM Yingluck?s caretaker govt and force cancellation of 2 Feb general election; further violence anticipated on election day. Protest-related violence increased, including 1 killed, 35 injured in grenade attack on PDRC march 17 Jan; dozens injured by 2 grenades at PDRC?s Victory Monument protest site 19 Jan. Govt imposed state of emergency in Bangkok and surrounding provinces beginning 22 Jan. Amid deteriorating security, pressure growing on govt to delay poll, including repeated calls from Election Commission. Constitutional Court 24 Jan ruled govt could postpone poll; govt 28 Jan said election will take place as scheduled. Anti-govt protesters 26 Jan turned out at polling stations to prevent people from advance voting; protest leader and former New Politics Party politician Suthin Tharatinwas shot dead outside polling station in SE Bangkok. United Front for Democracy Against Dictatorship (main Red Shirt organisation) 26 Jan said Red Shirts will enter Bangkok within hours if election is postponed (crisis watch).                                REB: Ongoing violence in southernmost provinces included: 1 ranger killed, 5 injured in 2 bomb attacks in Narathiwat Province 21 Jan; Buddhist monk, ranger and civilian killed in 2 separate attacks in Pattani province 24 Jan; IED blast killed 2 police and injured 3 in Than To District, Yala same day (crisis watch).",LC Team, ,Anti-regime protest,separatist militarism in the south, ,
800,Thailand,2014,2,2014m2,0,1,1,0,0,,"Auto-coded by SAE, Inc.",,,,,
800,Thailand,2014,3,2014m3,0,1,1,0,0,,"Auto-coded by SAE, Inc.",,,,,
800,Thailand,2014,4,2014m4,0,1,1,0,0,,"Auto-coded by SAE, Inc.",,,,,
800,Thailand,2014,5,2014m5,0,1,1,0,0,"DPC: Army 22 May staged coup after months of political unrest, violence and large-scale demonstrations: suspended constitution; dismissed caretaker govt; arrested hundreds of politicians including former PM Yingluck, democracy activists and journalists. Several released under orders to remain in country, not oppose coup. Coup followed army chief Gen Prayuth Chan-ocha∆s announcement of nationwide martial law 20 May: military shut down broadcasts from partisan TV and radio stations, disbanded govt∆s temporary security centre, instructed all protesters to remain peaceful. Prayuth 26 May said formally recognised as head of National Council for Peace and Order (NCPO) by King, warned force will be used in case of renewed protests. Junta ordered military tribunal to try l?se majest? and national-security cases. Hundreds of anti-coup protesters rallied daily in Bangkok late month, in defiance of martial law but without serious violence. Prayuth 30 May said 15 months of Ùreformˆ, Ùreconciliationˆ needed before general elections. Ahead of army intervention, Constitutional Court 7 May removed caretaker PM Yingluck Shinawatra and 9 cabinet ministers for abuse of power; governing Pheu Thai Party called court ruling Ùjudicial coupˆ. National Anti-Corruption Commission 8 May voted to impeach Yingluck. Widespread pro- and anti-govt protests early month: 3 killed, over 20 injured 15 May in grenade and shooting attack on anti-govt protesters in central Bangkok (crisis watch).                                            REB: Violence in south continued with several insurgent attacks including: 2 bombs detonated 6 May in Hat Yai city, 2 police and 6 civilians injured; coordinated attacks across Narathiwat and Yala provinces 11 May, 1 dead and 9 injured; 10 injured 28 May in bombing at Khok Pho Hospital, Pattani (crisis watch).",LC Team, ,"Severe internal crisis, protest and military coup",separatist militarism in the south, ,
811,Cambodia,2001,1,2001m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,2,2001m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,3,2001m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,4,2001m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,5,2001m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,6,2001m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,7,2001m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,8,2001m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,9,2001m9,1,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,10,2001m10,1,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,11,2001m11,1,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2001,12,2001m12,1,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,1,2002m1,1,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,2,2002m2,1,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,3,2002m3,1,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,4,2002m4,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,5,2002m5,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,6,2002m6,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,7,2002m7,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,8,2002m8,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,9,2002m9,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,10,2002m10,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,11,2002m11,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2002,12,2002m12,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,1,2003m1,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,2,2003m2,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,3,2003m3,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,4,2003m4,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,5,2003m5,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,6,2003m6,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,7,2003m7,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,8,2003m8,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,9,2003m9,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,10,2003m10,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,11,2003m11,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2003,12,2003m12,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,1,2004m1,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,2,2004m2,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,3,2004m3,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,4,2004m4,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,5,2004m5,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,6,2004m6,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,7,2004m7,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,8,2004m8,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,9,2004m9,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,10,2004m10,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,11,2004m11,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2004,12,2004m12,0,0,1,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,1,2005m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,2,2005m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,3,2005m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,4,2005m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,5,2005m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,6,2005m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,7,2005m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,8,2005m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,9,2005m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,10,2005m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,11,2005m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2005,12,2005m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,1,2006m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,2,2006m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,3,2006m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,4,2006m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,5,2006m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,6,2006m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,7,2006m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,8,2006m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,9,2006m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,10,2006m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,11,2006m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2006,12,2006m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,1,2007m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,2,2007m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,3,2007m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,4,2007m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,5,2007m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,6,2007m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,7,2007m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,8,2007m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,9,2007m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,10,2007m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,11,2007m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2007,12,2007m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,1,2008m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,2,2008m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,3,2008m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,4,2008m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,5,2008m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,6,2008m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,7,2008m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,8,2008m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,9,2008m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,10,2008m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,11,2008m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2008,12,2008m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,1,2009m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,2,2009m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,3,2009m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,4,2009m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,5,2009m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,6,2009m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,7,2009m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,8,2009m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,9,2009m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,10,2009m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,11,2009m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2009,12,2009m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,1,2010m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,2,2010m2,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,3,2010m3,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,4,2010m4,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,5,2010m5,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,6,2010m6,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,7,2010m7,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,8,2010m8,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,9,2010m9,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,10,2010m10,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,11,2010m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2010,12,2010m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2011,1,2011m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2011,2,2011m2,0,0,0,0,1,,ICEWS PACOM,,,,,
811,Cambodia,2011,3,2011m3,0,0,0,0,1,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,4,2011m4,0,0,0,0,1,,ICEWS PACOM,,,,,
811,Cambodia,2011,5,2011m5,0,0,0,0,1,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,6,2011m6,0,0,0,0,1,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,7,2011m7,0,0,0,0,1,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,8,2011m8,0,0,0,0,0,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,9,2011m9,0,0,0,0,0,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,10,2011m10,0,0,0,0,0,*Potential DPC. http://hiik.de/de/konfliktbarometer/pdf/ConflictBarometer_2011.pdf,ICEWS PACOM,,,,,
811,Cambodia,2011,11,2011m11,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2011,12,2011m12,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2012,1,2012m1,0,0,0,0,0,,ICEWS PACOM,,,,,
811,Cambodia,2012,2,2012m2,0,0,0,0,0,*Potential DPC - Three shot at factory protest. http://www.bbc.co.uk/news/world-asia-17098541,Leonard & Skantz,,,,,
811,Cambodia,2012,3,2012m3,0,0,0,0,0,,Leonard & Skantz,,,,,
811,Cambodia,2012,4,2012m4,0,0,0,0,0,*Potential DPC - Environmental campaigner shot dead by police. http://www.bbc.co.uk/news/world-asia-pacific-17859016,Leonard & Skantz,,,,,
811,Cambodia,2012,5,2012m5,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
811,Cambodia,2012,6,2012m6,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
811,Cambodia,2012,7,2012m7,0,0,0,0,0,,"Auto-coded by SAE, Inc.",,,,,
